status,cum_ofi,abs_ofi,n_quotes,n_trades,total_volume,mean_spread,std_spread,mean_mp_dev_abs,spread_spike_minutes,day,ticker,vix1d_prior,vix9d_prior,vix_spread_prior
ok,-1057077.0,1057077.0,5855152.0,68728.0,3137931.0,0.02334180166178535,0.03744314906320987,0.004115179224686578,22.0,2025-12-16,SPY,12.89,14.2,-1.3099999999999987
ok,98205.0,98205.0,6751970.0,30185.0,1754268.0,0.036954599916765536,0.053042764805382274,0.006146729212773954,25.0,2025-12-16,QQQ,12.89,14.2,-1.3099999999999987
ok,-934571.0,934571.0,3887333.0,33594.0,1835178.0,0.02715759990595082,0.027062167932680226,0.004781744901330871,14.0,2025-12-17,SPY,11.95,13.88,-1.9300000000000015
ok,-1098834.0,1098834.0,7234453.0,21384.0,1365472.0,0.042406766953461635,0.03274912543999507,0.0074213466623442095,15.0,2025-12-17,QQQ,11.95,13.88,-1.9300000000000015
ok,54052.0,54052.0,5585376.0,57854.0,2594508.0,0.023470579388652345,0.04685631174621436,0.004233472687766488,27.0,2025-12-18,SPY,16.93,15.75,1.1799999999999997
ok,-492213.0,492213.0,6594805.0,29845.0,1604444.0,0.031868621014833266,0.03935202888645344,0.0056645531151663766,22.0,2025-12-18,QQQ,16.93,15.75,1.1799999999999997
ok,-800009.0,800009.0,3220280.0,46368.0,2380336.0,0.025695083710268223,0.054608073667174885,0.005286598220337628,25.0,2025-12-19,SPY,15.78,13.92,1.8599999999999994
ok,-444599.0,444599.0,3752762.0,12788.0,842916.0,0.04009955083677081,0.0454931305938743,0.007397970975256493,15.0,2025-12-19,QQQ,15.78,13.92,1.8599999999999994
ok,122427.0,122427.0,1392256.0,22822.0,1442436.0,0.027171014072205887,0.038101697089424416,0.0052555371077819095,23.0,2025-12-22,SPY,10.35,10.49,-0.14000000000000057
ok,-674442.0,674442.0,4613717.0,28804.0,1787601.0,0.01765484291593646,0.01736124956317547,0.0031470373794819026,18.0,2025-12-22,QQQ,10.35,10.49,-0.14000000000000057
ok,457429.0,457429.0,1199485.0,22864.0,1349778.0,0.024195168719648167,0.06445656584291035,0.0047513215766124195,17.0,2025-12-23,SPY,7.68,10.5,-2.8200000000000003
ok,-44774.0,44774.0,3935511.0,24183.0,1568895.0,0.017237437561969056,0.022294003612422113,0.003435041751891576,22.0,2025-12-23,QQQ,7.68,10.5,-2.8200000000000003
ok,287254.0,287254.0,613067.0,13044.0,761163.0,0.025255762589940257,0.4469651854152206,0.005486492378891837,18.0,2025-12-24,SPY,7.58,10.06,-2.4800000000000004
ok,152273.0,152273.0,1280656.0,6157.0,381034.0,0.029044865162440866,0.03359895342275873,0.006039442157545976,16.0,2025-12-24,QQQ,7.58,10.06,-2.4800000000000004
ok,121882.0,121882.0,536589.0,9928.0,655497.0,0.03594920879854019,0.08844704552806874,0.0072337123844482005,14.0,2025-12-26,SPY,7.39,9.17,-1.7800000000000002
