setup,n,days,policy,mean_pnl,ci_lo,ci_hi,median_pnl,win50_rate,mean_mfe,mean_eod
pmh_break,80,80,pol_tp50_und_inv,21.2273155,14.219893749999999,28.302693749999996,50.0,0.6125,113.74112500000001,13.303250000000002
pmh_break,80,80,pol_tp50_ts5,1.25852275,-2.5063874999999998,4.84378125,0.33999999999999997,0.6125,113.74112500000001,13.303250000000002
pmh_break,80,80,pol_tp50_ts10,2.23975225,-2.4494812499999985,7.486868749999997,4.02,0.6125,113.74112500000001,13.303250000000002
pmh_break,80,80,pol_tp50_ts30,0.05913450000000016,-7.348224999999999,7.301568749999994,2.205,0.6125,113.74112500000001,13.303250000000002
pml_break,73,73,pol_tp50_s30,16.044673698630138,8.447260273972603,23.814972602739722,50.0,0.5616438356164384,133.3941095890411,2.553835616438358
pml_break,73,73,pol_tp100_s30,27.13643561643836,14.876075342465752,39.08541095890411,-30.0,0.5616438356164384,133.3941095890411,2.553835616438358
pml_break,73,73,pol_tp50_und_inv,18.075348767123288,10.874684931506849,25.291746575342454,50.0,0.5616438356164384,133.3941095890411,2.553835616438358
pml_break,73,73,pol_tp50_ts5,-2.737769863013699,-6.952979452054793,1.4756369863013694,-1.63,0.5616438356164384,133.3941095890411,2.553835616438358
pml_break,73,73,pol_tp50_ts10,-4.155475616438356,-9.642075342465754,2.4244041095890365,-5.61,0.5616438356164384,133.3941095890411,2.553835616438358
pml_break,73,73,pol_tp50_ts30,-4.7036983561643835,-13.040616438356166,4.5112602739725975,-7.2,0.5616438356164384,133.3941095890411,2.553835616438358
sweep_pmh,49,49,pol_tp50_s30,18.41795918367347,9.183673469387756,27.142857142857142,50.0,0.6122448979591837,139.34428571428572,12.44959183673469
sweep_pmh,49,49,pol_tp100_s30,27.783946938775507,12.909938775510206,43.379010204081624,-17.99,0.6122448979591837,139.34428571428572,12.44959183673469
sweep_pmh,49,49,pol_tp50_und_inv,17.60313836734694,7.418551020408163,27.01991836734694,50.0,0.6122448979591837,139.34428571428572,12.44959183673469
sweep_pmh,49,49,pol_tp50_ts5,6.596614693877551,1.5330408163265306,12.026357142857137,6.57,0.6122448979591837,139.34428571428572,12.44959183673469
sweep_pmh,49,49,pol_tp50_ts10,6.7715889795918365,0.23228571428571412,13.01690816326531,6.41,0.6122448979591837,139.34428571428572,12.44959183673469
sweep_pmh,49,49,pol_tp50_ts30,-3.284944081632653,-13.226755102040816,6.281040816326514,-10.29,0.6122448979591837,139.34428571428572,12.44959183673469
sweep_pml,48,48,pol_tp50_s30,17.186606249999997,7.9212083333333325,25.409531249999993,50.0,0.5625,97.48916666666666,-1.4695833333333326
sweep_pml,48,48,pol_tp100_s30,26.628381249999997,11.980791666666669,40.36980208333333,-14.759999999999998,0.5625,97.48916666666666,-1.4695833333333326
sweep_pml,48,48,pol_tp50_und_inv,14.335537083333334,4.143447916666668,24.256687499999998,50.0,0.5625,97.48916666666666,-1.4695833333333326
sweep_pml,48,48,pol_tp50_ts5,-1.5757549999999998,-5.675000000000001,2.5369895833333276,-3.01,0.5625,97.48916666666666,-1.4695833333333326
sweep_pml,48,48,pol_tp50_ts10,-2.0491483333333336,-7.527947916666668,3.745322916666658,-1.2650000000000001,0.5625,97.48916666666666,-1.4695833333333326
sweep_pml,48,48,pol_tp50_ts30,-3.280310416666666,-12.781635416666667,6.296562499999989,-0.7250000000000001,0.5625,97.48916666666666,-1.4695833333333326
vwap_2sd_fade,175,123,pol_tp50_s30,13.549133721975162,9.367100343997247,17.85233648989899,50.0,0.5314285714285715,98.74982857142858,-12.97211428571429
vwap_2sd_fade,175,123,pol_tp100_s30,14.70265579790354,8.362932079193968,20.244708754056973,-30.0,0.5314285714285715,98.74982857142858,-12.97211428571429
vwap_2sd_fade,175,123,pol_tp50_und_inv,8.066805402764247,3.0216030052264813,13.500790975973176,50.0,0.5314285714285715,98.74982857142858,-12.97211428571429
vwap_2sd_fade,175,123,pol_tp50_ts5,-2.032562723090133,-4.27380868996835,0.242690685045948,-4.47,0.5314285714285715,98.74982857142858,-12.97211428571429
vwap_2sd_fade,175,123,pol_tp50_ts10,-3.501237286761002,-6.6336342245989295,-0.5587791279921845,-7.0,0.5314285714285715,98.74982857142858,-12.97211428571429
vwap_2sd_fade,175,123,pol_tp50_ts30,-6.092713097787104,-10.430791566426091,-1.8343489971435747,-15.04,0.5314285714285715,98.74982857142858,-12.97211428571429
vwap_lose,97,97,pol_tp50_s30,17.388894226804123,11.099695876288662,23.608247422680414,50.0,0.5876288659793815,114.02237113402062,-6.405051546391754
vwap_lose,97,97,pol_tp100_s30,29.26041237113402,19.411865979381446,39.161,-30.0,0.5876288659793815,114.02237113402062,-6.405051546391754
vwap_lose,97,97,pol_tp50_und_inv,16.968012164948455,10.168273195876289,23.092618556701037,50.0,0.5876288659793815,114.02237113402062,-6.405051546391754
vwap_lose,97,97,pol_tp50_ts5,0.20177752577319594,-3.3439175257731955,3.9510257731958744,-1.81,0.5876288659793815,114.02237113402062,-6.405051546391754
vwap_lose,97,97,pol_tp50_ts10,0.17996494845360822,-4.3665515463917535,4.86373711340206,-4.14,0.5876288659793815,114.02237113402062,-6.405051546391754
vwap_lose,97,97,pol_tp50_ts30,-1.7756975257731962,-8.517355670103093,5.191613402061854,-15.45,0.5876288659793815,114.02237113402062,-6.405051546391754
vwap_reclaim,98,98,pol_tp50_s30,13.100097142857143,6.1710510204081634,20.12284183673469,50.0,0.5102040816326531,100.58632653061224,-3.0102040816326543
vwap_reclaim,98,98,pol_tp100_s30,17.870151632653062,7.825163265306122,27.897357142857132,-30.0,0.5102040816326531,100.58632653061224,-3.0102040816326543
vwap_reclaim,98,98,pol_tp50_und_inv,9.830534489795918,2.7493112244897953,16.7765,50.0,0.5102040816326531,100.58632653061224,-3.0102040816326543
vwap_reclaim,98,98,pol_tp50_ts5,-1.8828897959183672,-5.272086734693879,1.5659795918367332,-2.02,0.5102040816326531,100.58632653061224,-3.0102040816326543
vwap_reclaim,98,98,pol_tp50_ts10,-1.8524381632653064,-6.003964285714284,2.706974489795916,-1.08,0.5102040816326531,100.58632653061224,-3.0102040816326543
vwap_reclaim,98,98,pol_tp50_ts30,-5.138607755102041,-11.473392857142857,1.3820867346938734,-8.925,0.5102040816326531,100.58632653061224,-3.0102040816326543
